Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,HeuristicExecution Number
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (24, 19), (23, 19), (23, 18), (23, 17), (22, 17), (21, 17), (20, 17), (19, 17), (19, 16), (19, 15), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,2
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (25, 18), (25, 17), (25, 16), (25, 15), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",359,1540,777,BFS,c3,h1,2
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (23, 19), (22, 19), (21, 19), (21, 18), (21, 17), (21, 16), (20, 16), (19, 16), (19, 15), (18, 15), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",309,1537,775,BFS,c4,h1,2
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (25, 18), (25, 17), (25, 16), (25, 15), (24, 15), (23, 15), (22, 15), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1540,777,BFS,c1,h1,3
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (26, 18), (26, 17), (26, 16), (25, 16), (25, 15), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1526,769,BFS,c2,h1,3
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (25, 18), (25, 17), (25, 16), (25, 15), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",360,1540,777,BFS,c3,h1,3
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (26, 18), (26, 17), (25, 17), (24, 17), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",296,1526,769,BFS,c4,h1,3
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (22, 20), (21, 20), (21, 19), (20, 19), (19, 19), (19, 18), (18, 18), (17, 18), (17, 17), (16, 17), (16, 16), (16, 15), (15, 15), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1533,773,BFS,c1,h1,4
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (26, 18), (25, 18), (24, 18), (23, 18), (22, 18), (22, 17), (21, 17), (20, 17), (20, 16), (19, 16), (19, 15), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1526,769,BFS,c2,h1,4
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (25, 18), (25, 17), (25, 16), (24, 16), (24, 15), (23, 15), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",359,1526,769,BFS,c3,h1,4
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (25, 18), (24, 18), (23, 18), (23, 17), (23, 16), (22, 16), (21, 16), (21, 15), (20, 15), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",301,1526,769,BFS,c4,h1,4
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (26, 18), (25, 18), (25, 17), (24, 17), (24, 16), (24, 15), (23, 15), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (17, 15), (16, 15), (15, 15), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1523,767,BFS,c1,h1,5
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (26, 17), (26, 16), (25, 16), (25, 15), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,5
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (25, 18), (24, 18), (23, 18), (22, 18), (21, 18), (21, 17), (20, 17), (19, 17), (19, 16), (19, 15), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",356,1526,769,BFS,c3,h1,5
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (26, 17), (26, 16), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",293,1540,777,BFS,c4,h1,5
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (26, 18), (25, 18), (25, 17), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1526,769,BFS,c1,h1,6
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (25, 18), (24, 18), (23, 18), (22, 18), (22, 17), (21, 17), (20, 17), (19, 17), (18, 17), (17, 17), (17, 16), (16, 16), (16, 15), (15, 15), (14, 15), (13, 15), (12, 15), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1515,763,BFS,c2,h1,6
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (26, 18), (26, 17), (26, 16), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",356,1526,769,BFS,c3,h1,6
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (26, 18), (26, 17), (25, 17), (24, 17), (24, 16), (23, 16), (22, 16), (22, 15), (21, 15), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",298,1540,777,BFS,c4,h1,6
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (23, 19), (22, 19), (22, 18), (21, 18), (20, 18), (19, 18), (18, 18), (18, 17), (17, 17), (16, 17), (15, 17), (14, 17), (13, 17), (12, 17), (12, 16), (11, 16), (10, 16), (9, 16), (9, 15), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1523,768,BFS,c1,h1,7
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (26, 18), (25, 18), (24, 18), (23, 18), (22, 18), (22, 17), (22, 16), (22, 15), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,7
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (27, 15), (27, 14), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",360,1540,777,BFS,c3,h1,7
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (26, 18), (25, 18), (25, 17), (25, 16), (24, 16), (23, 16), (23, 15), (22, 15), (21, 15), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",297,1526,769,BFS,c4,h1,7
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (26, 18), (26, 17), (25, 17), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1526,769,BFS,c1,h1,8
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (26, 18), (26, 17), (26, 16), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,8
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (24, 19), (23, 19), (22, 19), (21, 19), (21, 18), (21, 17), (21, 16), (20, 16), (20, 15), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",353,1540,777,BFS,c3,h1,8
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (27, 15), (27, 14), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",286,1526,769,BFS,c4,h1,8
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (26, 18), (26, 17), (25, 17), (25, 16), (25, 15), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1540,777,BFS,c1,h1,9
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (25, 18), (24, 18), (23, 18), (23, 17), (23, 16), (22, 16), (22, 15), (21, 15), (20, 15), (19, 15), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,9
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (26, 18), (25, 18), (24, 18), (23, 18), (22, 18), (21, 18), (20, 18), (19, 18), (18, 18), (17, 18), (16, 18), (16, 17), (15, 17), (14, 17), (13, 17), (13, 16), (12, 16), (12, 15), (11, 15), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",352,1515,763,BFS,c3,h1,9
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (26, 18), (25, 18), (25, 17), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",298,1540,777,BFS,c4,h1,9
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (24, 19), (24, 18), (23, 18), (22, 18), (22, 17), (22, 16), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (17, 15), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1533,773,BFS,c1,h1,10
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (25, 18), (24, 18), (24, 17), (23, 17), (22, 17), (22, 16), (21, 16), (21, 15), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,10
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (22, 20), (21, 20), (20, 20), (19, 20), (19, 19), (18, 19), (17, 19), (17, 18), (17, 17), (16, 17), (16, 16), (16, 15), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",355,1537,775,BFS,c3,h1,10
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (24, 19), (23, 19), (23, 18), (23, 17), (22, 17), (22, 16), (21, 16), (21, 15), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",307,1540,777,BFS,c4,h1,10
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (27, 15), (27, 14), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1526,769,BFS,c1,h1,11
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (25, 18), (25, 17), (24, 17), (23, 17), (23, 16), (23, 15), (22, 15), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,11
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (26, 16), (26, 15), (25, 15), (24, 15), (23, 15), (22, 15), (21, 15), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",359,1526,769,BFS,c3,h1,11
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (26, 17), (25, 17), (25, 16), (25, 15), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",292,1526,769,BFS,c4,h1,11
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (26, 17), (25, 17), (24, 17), (24, 16), (23, 16), (23, 15), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1540,777,BFS,c1,h1,12
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (22, 20), (22, 19), (21, 19), (20, 19), (19, 19), (18, 19), (17, 19), (16, 19), (15, 19), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (10, 17), (10, 16), (10, 15), (9, 15), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1525,769,BFS,c2,h1,12
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (24, 19), (23, 19), (22, 19), (21, 19), (20, 19), (20, 18), (19, 18), (18, 18), (17, 18), (16, 18), (16, 17), (15, 17), (15, 16), (15, 15), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",355,1521,766,BFS,c3,h1,12
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (26, 18), (26, 17), (25, 17), (24, 17), (24, 16), (23, 16), (22, 16), (22, 15), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",299,1526,769,BFS,c4,h1,12
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (22, 20), (22, 19), (21, 19), (20, 19), (19, 19), (18, 19), (17, 19), (16, 19), (16, 18), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (10, 17), (9, 17), (9, 16), (9, 15), (8, 15), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1515,764,BFS,c1,h1,13
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (24, 19), (24, 18), (24, 17), (23, 17), (22, 17), (22, 16), (21, 16), (21, 15), (20, 15), (19, 15), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,13
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (27, 15), (26, 15), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",359,1526,769,BFS,c3,h1,13
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (26, 16), (25, 16), (24, 16), (24, 15), (23, 15), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",293,1540,777,BFS,c4,h1,13
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (25, 18), (24, 18), (24, 17), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1540,777,BFS,c1,h1,14
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (26, 18), (25, 18), (24, 18), (24, 17), (23, 17), (23, 16), (22, 16), (22, 15), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,14
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (25, 18), (25, 17), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",360,1540,777,BFS,c3,h1,14
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (24, 19), (23, 19), (23, 18), (23, 17), (22, 17), (21, 17), (21, 16), (20, 16), (19, 16), (18, 16), (18, 15), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",302,1537,775,BFS,c4,h1,14
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (25, 19), (24, 19), (24, 18), (24, 17), (23, 17), (22, 17), (21, 17), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (14, 15), (13, 15), (12, 15), (11, 15), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1509,760,BFS,c1,h1,15
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (26, 18), (26, 17), (26, 16), (26, 15), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1540,777,BFS,c2,h1,15
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (27, 15), (27, 14), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",360,1540,777,BFS,c3,h1,15
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (25, 18), (25, 17), (25, 16), (24, 16), (24, 15), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1540,777,BFS,c4,h1,15
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (24, 19), (23, 19), (22, 19), (21, 19), (21, 18), (20, 18), (20, 17), (19, 17), (18, 17), (18, 16), (18, 15), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1526,769,BFS,c1,h1,16
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (27, 18), (27, 17), (27, 16), (27, 15), (27, 14), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1526,769,BFS,c2,h1,16
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (25, 18), (24, 18), (24, 17), (23, 17), (22, 17), (22, 16), (21, 16), (20, 16), (20, 15), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",358,1526,769,BFS,c3,h1,16
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (26, 19), (26, 18), (25, 18), (25, 17), (24, 17), (23, 17), (22, 17), (21, 17), (21, 16), (21, 15), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",302,1540,777,BFS,c4,h1,16
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (25, 19), (24, 19), (23, 19), (22, 19), (22, 18), (22, 17), (22, 16), (21, 16), (20, 16), (19, 16), (19, 15), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",300,1540,777,BFS,c1,h1,17
"(27, 20)","(3, 14)","[(27, 20), (27, 19), (26, 19), (25, 19), (25, 18), (24, 18), (24, 17), (23, 17), (23, 16), (23, 15), (22, 15), (22, 14), (21, 14), (20, 14), (19, 14), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",420,1526,769,BFS,c2,h1,17
"(27, 20)","(3, 14)","[(27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (23, 19), (23, 18), (22, 18), (21, 18), (21, 17), (20, 17), (20, 16), (19, 16), (19, 15), (18, 15), (18, 14), (17, 14), (16, 14), (15, 14), (14, 14), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (3, 14)]",360,1539,776,BFS,c3,h1,17
